id_pedido,data_pedido,id_cliente,nome_cliente,email_cliente,cidade_cliente,estado_cliente,id_produto,nome_produto,categoria,quantidade,preco_unitario,preco_total,metodo_pagamento,status_pedido,ano,mes,dia_semana
PEDIDO-5611,2025-10-27,CLIENTE-630,Giovanna Novais,nsousa@example.net,Lopes Da Prata,PE,PRODUTO-9283,Livros de fantasia,Livros,3,1815.57,5446.71,Cartão De Crédito,Cancelado,2025,10,Monday
PEDIDO-5612,2025-10-06,CLIENTE-693,Maria Liz Correia,matheusandrade@example.net,Da Mata Do Norte,BA,PRODUTO-6475,Pijama,Roupas,2,1163.18,2326.36,Boleto,Processando,2025,10,Monday
PEDIDO-5613,2025-10-02,CLIENTE-868,Dr. João Pedro Castro,caiocamargo@example.net,Oliveira Do Norte,AC,PRODUTO-3397,Base de maquiagem,Beleza,2,688.42,1376.84,Boleto,Processando,2025,10,Thursday
PEDIDO-5614,2025-09-03,CLIENTE-411,Anna Liz Pereira,fpeixoto@example.com,Martins,GO,PRODUTO-7764,Garrafa térmica esportiva,Esportes,5,1437.63,7188.150000000001,Cartão De Débito,Entregue,2025,9,Wednesday
PEDIDO-5615,2025-09-17,CLIENTE-376,Luan da Cunha,dsa@example.net,Pereira Do Galho,AL,PRODUTO-3897,Livros de programação,Livros,2,543.96,1087.92,Pix,Processando,2025,9,Wednesday
PEDIDO-5616,2025-06-28,CLIENTE-207,Diego Nunes,lucas-gabriel26@example.org,Ribeiro,BA,PRODUTO-6790,Tablet,Eletrônicos,3,1219.02,3657.06,Cartão De Débito,Entregue,2025,6,Saturday
PEDIDO-5617,2025-04-23,CLIENTE-487,Danilo da Cruz,fernandosampaio@example.com,Araújo,AM,PRODUTO-9408,Paleta de maquiagem,Beleza,2,1029.2,2058.4,Transferência,Processando,2025,4,Wednesday
PEDIDO-5618,2025-05-08,CLIENTE-864,Dra. Nicole Nogueira,pimentapietro@example.net,Da Luz,GO,PRODUTO-9548,Vaso de planta,Casa E Decoração,5,1935.59,9677.949999999999,Pix,Processando,2025,5,Thursday
PEDIDO-5619,2025-09-17,CLIENTE-360,Davi Lucas Mendonça,walmeida@example.org,Rodrigues Do Campo,ES,PRODUTO-5027,Webcam,Eletrônicos,1,1064.28,1064.28,Cartão De Débito,Cancelado,2025,9,Wednesday
PEDIDO-5620,2025-11-24,CLIENTE-527,Ana Beatriz Monteiro,aylada-mota@example.net,Barros,ES,PRODUTO-2420,Batom,Beleza,3,582.49,1747.47,Transferência,Cancelado,2025,11,Monday
PEDIDO-5621,2025-05-04,CLIENTE-771,Sra. Larissa Silva,lunna34@example.net,Melo Da Mata,RR,PRODUTO-2662,Bikinis,Roupas,2,1111.69,2223.38,Cartão De Crédito,Processando,2025,5,Sunday
PEDIDO-5622,2026-01-06,CLIENTE-295,Paulo Vargas,olivia90@example.net,Machado,MG,PRODUTO-8682,Sapatilha,Calçados,5,182.83,914.1500000000001,Boleto,Cancelado,2026,1,Tuesday
PEDIDO-5623,2025-04-30,CLIENTE-308,Miguel Vieira,aazevedo@example.com,Leão,MA,PRODUTO-9090,Livros infantis,Livros,2,1281.69,2563.38,Transferência,Cancelado,2025,4,Wednesday
PEDIDO-5624,2026-01-04,CLIENTE-193,Rhavi Rios,theo87@example.com,Novais,BA,PRODUTO-3584,Desodorante,Beleza,1,199.72,199.72,Boleto,Entregue,2026,1,Sunday
PEDIDO-5625,2025-11-23,CLIENTE-475,Sra. Nicole Nogueira,ocunha@example.com,Macedo,GO,PRODUTO-1509,Camiseta,Roupas,2,518.9,1037.8,Cartão De Crédito,Processando,2025,11,Sunday
PEDIDO-5626,2025-08-27,CLIENTE-174,Maysa Leão,jazevedo@example.net,Fernandes Do Galho,AL,PRODUTO-4970,Regata,Roupas,2,1373.83,2747.66,Pix,Entregue,2025,8,Wednesday
PEDIDO-5627,2026-02-27,CLIENTE-281,Alana Nascimento,bernardomelo@example.net,Melo,BA,PRODUTO-3751,Controle de videogame,Eletrônicos,1,408.0,408.0,Cartão De Crédito,Cancelado,2026,2,Friday
PEDIDO-5628,2025-09-13,CLIENTE-536,Otávio Farias,maria-sophiarodrigues@example.org,Novaes,MA,PRODUTO-4068,Livros de romance,Livros,1,406.72,406.72,Pix,Cancelado,2025,9,Saturday
PEDIDO-5629,2025-12-21,CLIENTE-968,Clarice Moura,email@naoinformado.com,Nogueira,AM,PRODUTO-7534,Tênis de academia,Calçados,1,1394.05,1394.05,Cartão De Crédito,Cancelado,2025,12,Sunday
PEDIDO-5630,2025-06-27,CLIENTE-695,Antony Siqueira,da-costabruna@example.org,Pacheco,RS,PRODUTO-2297,Luvas de academia,Esportes,4,1744.2,6976.8,Boleto,Entregue,2025,6,Friday
PEDIDO-5631,2025-07-28,CLIENTE-970,Otávio Pinto,heitorsousa@example.org,Da Mata De Minas,RJ,PRODUTO-9676,Sandália,Calçados,3,1982.82,5948.46,Transferência,Processando,2025,7,Monday
PEDIDO-5632,2025-06-04,CLIENTE-174,Evelyn da Paz,oliveiramaria-vitoria@example.org,Carvalho,RJ,PRODUTO-5664,Scarpin,Calçados,3,898.96,2696.88,Cartão De Crédito,Entregue,2025,6,Wednesday
PEDIDO-5633,2026-02-24,CLIENTE-741,Gustavo Barbosa,levi01@example.com,Borges,MG,PRODUTO-8408,Smartphone,Eletrônicos,2,991.13,1982.26,Transferência,Entregue,2026,2,Tuesday
PEDIDO-5634,2025-06-10,CLIENTE-964,Murilo Lima,osousa@example.net,Santos Do Norte,AM,PRODUTO-1872,Tênis esportivo,Calçados,5,512.96,2564.8,Transferência,Entregue,2025,6,Tuesday
PEDIDO-5635,2025-04-30,CLIENTE-658,Valentina Duarte,andradevitoria@example.net,Fonseca,RN,PRODUTO-4311,Corda de pular,Esportes,5,1300.95,6504.75,Boleto,Entregue,2025,4,Wednesday
PEDIDO-5636,2025-08-20,CLIENTE-489,Enzo Melo,jbarros@example.org,Gonçalves,AM,PRODUTO-1206,Bola de futebol,Esportes,3,1729.19,5187.57,Boleto,Entregue,2025,8,Wednesday
PEDIDO-5637,2025-03-24,CLIENTE-177,Augusto da Cunha,da-matagabrielly@example.org,Aparecida,RS,PRODUTO-4824,Quadro decorativo,Casa E Decoração,3,414.46,1243.3799999999999,Cartão De Débito,Processando,2025,3,Monday
PEDIDO-5638,2026-01-08,CLIENTE-251,Pedro Henrique da Cruz,camposhenry@example.net,Câmara,ES,PRODUTO-1703,Bola de vôlei,Esportes,1,479.47,479.47,Cartão De Crédito,Processando,2026,1,Thursday
PEDIDO-5639,2025-12-23,CLIENTE-454,Letícia Porto,beniciocastro@example.net,Castro Dos Dourados,SE,PRODUTO-5753,Bola de vôlei,Esportes,5,1911.41,9557.050000000001,Boleto,Entregue,2025,12,Tuesday
PEDIDO-5640,2025-04-04,CLIENTE-605,Hellena da Rocha,hbarros@example.net,Caldeira Das Pedras,MA,PRODUTO-1435,Bola de basquete,Esportes,1,831.74,831.74,Transferência,Entregue,2025,4,Friday
PEDIDO-5641,2026-01-02,CLIENTE-543,Melina Abreu,ravycosta@example.org,Da Paz Grande,PR,PRODUTO-9798,Livros de desenvolvimento pessoal,Livros,2,1908.52,3817.04,Cartão De Crédito,Entregue,2026,1,Friday
PEDIDO-5642,2025-05-07,CLIENTE-441,Jade Mendes,caldeiracaroline@example.net,Nunes Paulista,RS,PRODUTO-9309,Regata,Roupas,3,1520.32,4560.96,Cartão De Débito,Processando,2025,5,Wednesday
PEDIDO-5643,2025-12-21,CLIENTE-116,Valentim Barbosa,iviana@example.com,Sampaio De Goiás,TO,PRODUTO-3803,Calça Jeans,Roupas,5,1168.08,5840.4,Cartão De Crédito,Processando,2025,12,Sunday
PEDIDO-5644,2025-12-19,CLIENTE-446,Brayan Vasconcelos,wmontenegro@example.org,Azevedo De Sampaio,CE,PRODUTO-1379,Saia,Roupas,1,753.98,753.98,Boleto,Entregue,2025,12,Friday
PEDIDO-5645,2025-07-31,CLIENTE-387,Lavínia Brito,azevedoenzo-gabriel@example.com,Guerra,PA,PRODUTO-2216,Condicionador,Beleza,3,103.56,310.68,Pix,Processando,2025,7,Thursday
PEDIDO-5646,2025-10-05,CLIENTE-365,Aylla Barros,email@naoinformado.com,Cidade Não Informada,MT,PRODUTO-2020,Livros de programação,Livros,1,1033.2,1033.2,Transferência,Processando,2025,10,Sunday
PEDIDO-5647,2025-03-11,CLIENTE-107,Dr. José Pedro Mendonça,yurigarcia@example.net,Dias,DF,PRODUTO-5466,Livros de mistério,Livros,1,1670.02,1670.02,Transferência,Entregue,2025,3,Tuesday
PEDIDO-5648,2025-05-26,CLIENTE-835,João Felipe Melo,gcamara@example.com,Peixoto,RR,PRODUTO-2379,Controle de videogame,Eletrônicos,2,911.64,1823.28,Cartão De Débito,Cancelado,2025,5,Monday
PEDIDO-5649,2026-03-06,CLIENTE-553,Nina Aparecida,jose-miguelpimenta@example.net,Ferreira Verde,RO,PRODUTO-3253,Bikinis,Roupas,2,1151.18,2302.36,Cartão De Crédito,Cancelado,2026,3,Friday
PEDIDO-5650,2025-03-21,CLIENTE-341,Bento Carvalho,claraalves@example.com,Pereira De Cardoso,CE,PRODUTO-1178,Blusa de frio,Roupas,1,225.48,225.48,Boleto,Entregue,2025,3,Friday
PEDIDO-5651,2025-04-14,CLIENTE-361,Sr. Isaac Guerra,aliciafernandes@example.com,Brito Do Galho,TO,PRODUTO-7998,Monitor,Eletrônicos,4,1091.62,4366.48,Cartão De Crédito,Cancelado,2025,4,Monday
PEDIDO-5652,2026-02-25,CLIENTE-472,Pedro Miguel Cirino,heloisa26@example.org,Barros,MT,PRODUTO-3928,SSD,Eletrônicos,1,832.4,832.4,Cartão De Crédito,Entregue,2026,2,Wednesday
PEDIDO-5653,2025-09-15,CLIENTE-753,Lavínia Barbosa,siqueiraalice@example.com,Peixoto De Oliveira,RN,PRODUTO-5475,Capacete para ciclismo,Esportes,4,1613.85,6455.4,Cartão De Crédito,Processando,2025,9,Monday
PEDIDO-5654,2025-05-30,CLIENTE-502,Cliente não informado,sda-paz@example.net,Jesus,CE,PRODUTO-9359,Livros de histórias,Livros,1,1906.65,1906.65,Cartão De Crédito,Entregue,2025,5,Friday
PEDIDO-5655,2025-03-13,CLIENTE-904,Josué Oliveira,lara46@example.net,Da Cunha,BA,PRODUTO-5171,Condicionador,Beleza,4,1489.64,5958.56,Transferência,Entregue,2025,3,Thursday
PEDIDO-5656,2025-08-14,CLIENTE-404,Sr. Liam Cassiano,ipimenta@example.net,Ribeiro,MA,PRODUTO-2314,Espelho decorativo,Casa E Decoração,5,1966.19,9830.95,Transferência,Entregue,2025,8,Thursday
PEDIDO-5657,2026-01-06,CLIENTE-227,Manuella da Rocha,davi93@example.net,Novaes Das Flores,RR,PRODUTO-5495,Mouse gamer,Eletrônicos,4,1024.7,4098.8,Cartão De Débito,Processando,2026,1,Tuesday
PEDIDO-5658,2025-12-30,CLIENTE-172,Rafaela Brito,beatrizfreitas@example.org,Da Conceição Das Pedras,PR,PRODUTO-6543,Quadro decorativo,Casa E Decoração,3,1150.76,3452.2799999999997,Cartão De Crédito,Entregue,2025,12,Tuesday
PEDIDO-5659,2025-06-30,CLIENTE-681,Diego Garcia,evelyn66@example.org,Santos De Montenegro,MS,PRODUTO-2549,Roupa íntima,Roupas,4,647.53,2590.12,Cartão De Crédito,Processando,2025,6,Monday
PEDIDO-5660,2025-11-07,CLIENTE-577,Alexia Porto,cda-mota@example.com,Correia Alegre,SE,PRODUTO-1657,Perfume,Beleza,2,1347.69,2695.38,Transferência,Entregue,2025,11,Friday
PEDIDO-5661,2025-07-14,CLIENTE-458,Enzo Gabriel Barbosa,psilveira@example.com,Vargas,PE,PRODUTO-6002,Roupa íntima,Roupas,5,1754.25,8771.25,Cartão De Débito,Processando,2025,7,Monday
PEDIDO-5662,2025-06-09,CLIENTE-430,Vinicius Costa,oliver90@example.org,Câmara Do Norte,PE,PRODUTO-4106,Perfume,Beleza,1,1253.67,1253.67,Pix,Cancelado,2025,6,Monday
PEDIDO-5663,2025-04-13,CLIENTE-806,Clarice Sampaio,otaviocorreia@example.net,Da Cruz,RO,PRODUTO-9718,Calça de moletom,Roupas,5,1149.86,5749.299999999999,Cartão De Débito,Entregue,2025,4,Sunday
PEDIDO-5664,2025-11-08,CLIENTE-614,Cecília Sampaio,sampaioleticia@example.com,Alves,AM,PRODUTO-3861,Mangás,Livros,2,1257.83,2515.66,Boleto,Entregue,2025,11,Saturday
PEDIDO-5665,2025-12-02,CLIENTE-447,Sr. Enzo da Rocha,ana-luiza67@example.org,Teixeira,RS,PRODUTO-8743,Luvas de academia,Esportes,1,368.65,368.65,Pix,Entregue,2025,12,Tuesday
PEDIDO-5666,2025-12-21,CLIENTE-727,Pietro Monteiro,sabryan@example.com,Pinto,AP,PRODUTO-9241,Regata,Roupas,4,431.12,1724.48,Transferência,Cancelado,2025,12,Sunday
PEDIDO-5667,2026-02-19,CLIENTE-493,Otávio Pastor,bento47@example.org,Teixeira Alegre,PB,PRODUTO-9744,Chinelo,Calçados,3,313.86,941.58,Cartão De Débito,Entregue,2026,2,Thursday
PEDIDO-5668,2025-06-12,CLIENTE-338,Raquel Cassiano,davi-lucasmoraes@example.net,Siqueira Do Oeste,MT,PRODUTO-7437,Coturno,Calçados,3,305.2,915.5999999999999,Boleto,Cancelado,2025,6,Thursday
PEDIDO-5669,2026-02-10,CLIENTE-850,Dr. Luigi Dias,oliveiraisis@example.org,Guerra Da Serra,PI,PRODUTO-7820,Velas aromáticas,Casa E Decoração,4,840.26,3361.04,Boleto,Processando,2026,2,Tuesday
PEDIDO-5670,2025-06-23,CLIENTE-987,Nathan Carvalho,bda-cruz@example.org,Fonseca,BA,PRODUTO-4844,Saia,Roupas,1,1881.2,1881.2,Boleto,Entregue,2025,6,Monday
PEDIDO-5671,2025-08-07,CLIENTE-520,Paulo Castro,luanaalves@example.net,Lopes,MG,PRODUTO-4185,Livros de programação,Livros,3,1570.11,4710.33,Cartão De Crédito,Processando,2025,8,Thursday
PEDIDO-5672,2026-01-05,CLIENTE-236,Pietra Melo,heloisa52@example.net,Sampaio,PB,PRODUTO-7134,Smart TV,Eletrônicos,2,548.08,1096.16,Pix,Entregue,2026,1,Monday
PEDIDO-5673,2026-02-19,CLIENTE-525,Amanda Novais,teixeiramaria-julia@example.com,Moura,AP,PRODUTO-7572,Moletom,Roupas,5,1135.38,5676.900000000001,Boleto,Entregue,2026,2,Thursday
PEDIDO-5674,2025-09-05,CLIENTE-570,Apollo Rezende,das-nevesleticia@example.com,Lopes Do Amparo,TO,PRODUTO-5641,Câmera digital,Eletrônicos,3,759.42,2278.2599999999998,Cartão De Crédito,Cancelado,2025,9,Friday
PEDIDO-5675,2025-07-02,CLIENTE-768,Davi Luiz Aparecida,ejesus@example.com,Nascimento,AC,PRODUTO-4332,Chinelo,Calçados,3,1871.33,5613.99,Cartão De Crédito,Entregue,2025,7,Wednesday
PEDIDO-5676,2025-10-13,CLIENTE-447,Asafe Casa Grande,oliver29@example.com,Castro Das Flores,RS,PRODUTO-5341,Chinelo,Calçados,5,698.28,3491.3999999999996,Pix,Entregue,2025,10,Monday
PEDIDO-5677,2025-11-05,CLIENTE-182,Fernanda Fonseca,ravida-rocha@example.org,Aparecida Do Sul,PI,PRODUTO-9707,Mochila esportiva,Esportes,3,400.28,1200.84,Pix,Processando,2025,11,Wednesday
PEDIDO-5678,2025-10-26,CLIENTE-212,Marcela Teixeira,diego39@example.org,Carvalho,RN,PRODUTO-2222,Bota,Calçados,5,266.92,1334.6000000000001,Cartão De Débito,Processando,2025,10,Sunday
PEDIDO-5679,2026-02-20,CLIENTE-757,Sr. Anthony Moura,obarbosa@example.net,Barros,BA,PRODUTO-3844,Prateleira,Casa E Decoração,3,1338.22,4014.66,Pix,Entregue,2026,2,Friday
PEDIDO-5680,2026-01-26,CLIENTE-999,Mathias Cavalcanti,sarah98@example.net,Santos Do Sul,AL,PRODUTO-8244,Quadro decorativo,Casa E Decoração,3,909.81,2729.43,Boleto,Processando,2026,1,Monday
PEDIDO-5681,2025-09-03,CLIENTE-736,Allana Pinto,claricedas-neves@example.net,Da Cunha De Lopes,PI,PRODUTO-9655,Prateleira,Casa E Decoração,4,780.58,3122.32,Transferência,Entregue,2025,9,Wednesday
PEDIDO-5682,2025-10-13,CLIENTE-974,Thales Moreira,leaomelina@example.net,Silva De Costela,AM,PRODUTO-2001,Adaptador USB,Eletrônicos,3,1628.57,4885.71,Pix,Processando,2025,10,Monday
PEDIDO-5683,2025-05-06,CLIENTE-766,Davi Silva,lucas-gabrielmonteiro@example.net,Das Neves Da Prata,PB,PRODUTO-9667,Caixa de som,Eletrônicos,3,986.21,2958.63,Transferência,Entregue,2025,5,Tuesday
PEDIDO-5684,2025-04-26,CLIENTE-340,Maysa Fogaça,mirellarocha@example.net,Lopes De Cassiano,SC,PRODUTO-6564,Adaptador USB,Eletrônicos,5,384.46,1922.3,Pix,Cancelado,2025,4,Saturday
PEDIDO-5685,2026-02-12,CLIENTE-178,Joana Cavalcante,yan23@example.org,Fogaça Das Flores,DF,PRODUTO-9243,Fone de ouvido,Eletrônicos,2,539.44,1078.88,Pix,Entregue,2026,2,Thursday
PEDIDO-5686,2026-03-09,CLIENTE-647,Murilo Ramos,eloah03@example.org,Ribeiro Do Galho,RN,PRODUTO-7290,Bola de vôlei,Esportes,3,450.9,1352.6999999999998,Cartão De Crédito,Cancelado,2026,3,Monday
PEDIDO-5687,2026-03-03,CLIENTE-375,João Lucas Moura,ana-claraoliveira@example.com,Aragão,RS,PRODUTO-7811,Bola de futebol,Esportes,4,870.4,3481.6,Transferência,Processando,2026,3,Tuesday
PEDIDO-5688,2025-05-03,CLIENTE-127,Yan Monteiro,kamillylopes@example.com,Da Paz Da Praia,CE,PRODUTO-7770,Livros de programação,Livros,4,1830.61,7322.44,Transferência,Entregue,2025,5,Saturday
PEDIDO-5689,2025-11-16,CLIENTE-250,Benicio Cassiano,lucca11@example.net,Lima,RO,PRODUTO-2046,Óleo de cabelo,Beleza,4,1215.56,4862.24,Cartão De Crédito,Processando,2025,11,Sunday
PEDIDO-5690,2025-03-17,CLIENTE-534,Camila da Luz,pmontenegro@example.com,Siqueira,AM,PRODUTO-5362,Adaptador USB,Eletrônicos,1,732.49,732.49,Cartão De Crédito,Entregue,2025,3,Monday
PEDIDO-5691,2025-11-15,CLIENTE-268,Gael Farias,bryanalves@example.com,Da Cruz,DF,PRODUTO-1036,Bota,Calçados,2,208.72,417.44,Cartão De Crédito,Entregue,2025,11,Saturday
PEDIDO-5692,2026-01-18,CLIENTE-879,Sra. Isis Ferreira,costelaluiz-henrique@example.org,Pires Das Flores,SP,PRODUTO-4067,Controle de videogame,Eletrônicos,2,1137.95,2275.9,Transferência,Cancelado,2026,1,Sunday
PEDIDO-5693,2025-08-17,CLIENTE-980,Dr. Mateus Aragão,ravy13@example.com,Novaes De Sampaio,DF,PRODUTO-4716,Velas aromáticas,Casa E Decoração,2,270.0,540.0,Boleto,Entregue,2025,8,Sunday
PEDIDO-5694,2025-06-22,CLIENTE-181,Isabela Moura,boliveira@example.org,Silva,MA,PRODUTO-9978,Chinelo,Calçados,2,775.26,1550.52,Cartão De Débito,Cancelado,2025,6,Sunday
PEDIDO-5695,2025-10-04,CLIENTE-489,Luigi Cirino,viniciusmelo@example.net,Almeida De Minas,PI,PRODUTO-8416,Planta artificial,Casa E Decoração,3,369.66,1108.98,Cartão De Crédito,Cancelado,2025,10,Saturday
PEDIDO-5696,2025-11-25,CLIENTE-186,Luigi Teixeira,helenaleao@example.org,Leão De Vargas,SP,PRODUTO-5418,Bota,Calçados,3,814.9,2444.7,Cartão De Débito,Entregue,2025,11,Tuesday
PEDIDO-5697,2025-03-14,CLIENTE-273,Anthony Gabriel Câmara,rhavi91@example.com,Campos,MA,PRODUTO-9736,Pijama,Roupas,1,1450.89,1450.89,Pix,Cancelado,2025,3,Friday
PEDIDO-5698,2025-04-23,CLIENTE-631,Ísis Leão,umendes@example.com,Das Neves,MA,PRODUTO-6276,Mochila esportiva,Esportes,5,1431.94,7159.700000000001,Transferência,Processando,2025,4,Wednesday
PEDIDO-5699,2025-12-12,CLIENTE-431,Benício Cavalcante,gda-rocha@example.org,Montenegro De Cunha,AP,PRODUTO-8709,Mochila esportiva,Esportes,4,466.01,1864.04,Cartão De Débito,Cancelado,2025,12,Friday
PEDIDO-5700,2025-06-04,CLIENTE-615,Gael Carvalho,yago09@example.net,Cardoso De Novaes,PE,PRODUTO-4762,Camiseta,Roupas,3,663.06,1989.1799999999998,Cartão De Débito,Cancelado,2025,6,Wednesday
PEDIDO-5701,2025-06-18,CLIENTE-940,Ana Lívia Rios,maite11@example.net,Araújo,PB,PRODUTO-9759,Estante,Casa E Decoração,2,810.41,1620.82,Cartão De Débito,Entregue,2025,6,Wednesday
PEDIDO-5702,2026-02-21,CLIENTE-837,Nicole Duarte,aurora98@example.com,Vargas,CE,PRODUTO-2633,Bola de futebol,Esportes,3,1193.93,3581.79,Transferência,Processando,2026,2,Saturday
PEDIDO-5703,2025-12-25,CLIENTE-648,Clarice Cavalcanti,rezendeleonardo@example.net,Cirino,MS,PRODUTO-6184,Smartphone,Eletrônicos,3,1643.75,4931.25,Boleto,Cancelado,2025,12,Thursday
PEDIDO-5704,2025-05-12,CLIENTE-342,Gabriel Sales,lais05@example.org,Marques,AL,PRODUTO-8104,Tênis esportivo,Calçados,2,1084.94,2169.88,Transferência,Cancelado,2025,5,Monday
PEDIDO-5705,2026-02-13,CLIENTE-747,Luana Nogueira,da-conceicaotheodoro@example.org,Sousa Do Amparo,PB,PRODUTO-7971,Livros de drama,Livros,1,1716.46,1716.46,Cartão De Débito,Entregue,2026,2,Friday
PEDIDO-5706,2026-03-07,CLIENTE-792,Caroline Barbosa,jadesantos@example.org,Brito,DF,PRODUTO-7435,Livros de romance,Livros,4,686.97,2747.88,Cartão De Crédito,Entregue,2026,3,Saturday
PEDIDO-5707,2025-04-07,CLIENTE-190,Emanuel Gonçalves,andradejoao-miguel@example.com,Correia,MS,PRODUTO-5767,Quadro decorativo,Casa E Decoração,4,372.13,1488.52,Boleto,Processando,2025,4,Monday
PEDIDO-5708,2026-03-08,CLIENTE-771,Cauê da Cunha,isabella20@example.org,Machado Da Mata,RS,PRODUTO-2700,Tênis de corrida,Calçados,1,1759.08,1759.08,Boleto,Processando,2026,3,Sunday
PEDIDO-5709,2025-10-21,CLIENTE-400,Henry Gabriel da Mota,maria-alice78@example.org,Ferreira,RO,PRODUTO-9220,Webcam,Eletrônicos,5,1284.74,6423.7,Pix,Processando,2025,10,Tuesday
PEDIDO-5710,2025-11-12,CLIENTE-444,Ester Costa,pimentajuliana@example.org,Rios Paulista,RO,PRODUTO-5528,Vestido,Roupas,4,1557.12,6228.48,Transferência,Processando,2025,11,Wednesday
PEDIDO-5711,2026-01-17,CLIENTE-557,Mathias da Costa,dom16@example.com,Carvalho Grande,PI,PRODUTO-6287,Removedor de esmalte,Beleza,1,997.39,997.39,Transferência,Cancelado,2026,1,Saturday
PEDIDO-5712,2025-05-14,CLIENTE-461,Giovanna Teixeira,tsilveira@example.org,Da Conceição De Da Paz,SC,PRODUTO-3534,Tapete de yoga,Esportes,1,382.4,382.4,Pix,Cancelado,2025,5,Wednesday
PEDIDO-5713,2025-07-25,CLIENTE-397,Heitor Fonseca,rodriguesjoao-gabriel@example.net,Santos De Porto,TO,PRODUTO-8503,Histórias em quadrinho,Livros,5,1699.12,8495.599999999999,Cartão De Crédito,Entregue,2025,7,Friday
PEDIDO-5714,2026-02-02,CLIENTE-924,Gael Almeida,ccunha@example.org,Da Rocha Do Sul,PE,PRODUTO-3783,Bota,Calçados,4,1198.53,4794.12,Boleto,Cancelado,2026,2,Monday
PEDIDO-5715,2025-06-07,CLIENTE-802,Otto Fonseca,ccamargo@example.net,Pimenta Do Galho,AL,PRODUTO-8014,Máscara de cílios,Beleza,2,457.6,915.2,Transferência,Processando,2025,6,Saturday
PEDIDO-5716,2025-12-30,CLIENTE-794,Vinícius Costela,rodriguesravy@example.com,Martins Do Sul,PI,PRODUTO-1864,Perfume,Beleza,1,1648.87,1648.87,Transferência,Processando,2025,12,Tuesday
PEDIDO-5717,2026-01-05,CLIENTE-548,Isaac da Conceição,rafaelaaragao@example.com,Costela,MT,PRODUTO-1964,Câmera digital,Eletrônicos,1,717.85,717.85,Cartão De Crédito,Entregue,2026,1,Monday
PEDIDO-5718,2025-10-04,CLIENTE-524,Caroline Silveira,joana09@example.com,Abreu,MA,PRODUTO-6240,Vaso de planta,Casa E Decoração,3,481.68,1445.04,Transferência,Processando,2025,10,Saturday
PEDIDO-5719,2025-04-08,CLIENTE-306,Dra. Juliana Albuquerque,vianaisaque@example.com,Albuquerque Da Praia,CE,PRODUTO-8898,Faixa elástica de treino,Esportes,2,700.73,1401.46,Transferência,Processando,2025,4,Tuesday
PEDIDO-5720,2025-04-27,CLIENTE-419,Jade Azevedo,luan46@example.net,Moreira,DF,PRODUTO-8116,Moletom,Roupas,1,578.68,578.68,Transferência,Processando,2025,4,Sunday
PEDIDO-5721,2025-09-08,CLIENTE-507,Gael Fogaça,icamara@example.org,Nunes,RR,PRODUTO-5031,Base de maquiagem,Beleza,3,1776.03,5328.09,Cartão De Crédito,Entregue,2025,9,Monday
PEDIDO-5722,2025-09-09,CLIENTE-610,Dra. Olivia da Cruz,paulo80@example.org,Pereira,SP,PRODUTO-9126,Espelho decorativo,Casa E Decoração,4,330.65,1322.6,Boleto,Cancelado,2025,9,Tuesday
PEDIDO-5723,2025-08-13,CLIENTE-457,Miguel Pinto,almeidarodrigo@example.com,Santos Das Flores,PE,PRODUTO-4089,Velas aromáticas,Casa E Decoração,2,1398.51,2797.02,Cartão De Crédito,Processando,2025,8,Wednesday
PEDIDO-5724,2025-08-14,CLIENTE-727,Maria Helena Lopes,vvieira@example.com,Vieira Grande,ES,PRODUTO-8880,Fone de ouvido,Eletrônicos,4,144.13,576.52,Boleto,Entregue,2025,8,Thursday
PEDIDO-5725,2026-02-04,CLIENTE-855,Ayla Araújo,fonsecaaurora@example.net,Cavalcanti Da Praia,MA,PRODUTO-4791,Condicionador,Beleza,5,1639.64,8198.2,Pix,Processando,2026,2,Wednesday
PEDIDO-5726,2025-12-08,CLIENTE-765,Dr. Antony da Cunha,henriquenogueira@example.org,Cunha,BA,PRODUTO-5092,Sapatilha,Calçados,4,155.73,622.92,Boleto,Cancelado,2025,12,Monday
PEDIDO-5727,2025-10-22,CLIENTE-719,André Novais,email@naoinformado.com,Da Costa Da Praia,GO,PRODUTO-3594,Fone de ouvido,Eletrônicos,1,1181.69,1181.69,Cartão De Débito,Cancelado,2025,10,Wednesday
PEDIDO-5728,2025-03-15,CLIENTE-523,Bruno Brito,das-nevesana-cecilia@example.com,Peixoto,RS,PRODUTO-8498,Histórias em quadrinho,Livros,4,937.09,3748.36,Cartão De Débito,Processando,2025,3,Saturday
PEDIDO-5729,2026-03-09,CLIENTE-567,Sra. Anna Liz Pacheco,britoana-beatriz@example.org,Marques Dos Dourados,PA,PRODUTO-6097,Livros de negócios,Livros,3,632.65,1897.9499999999998,Transferência,Entregue,2026,3,Monday
PEDIDO-5730,2025-09-25,CLIENTE-616,Julia Montenegro,duartemurilo@example.net,Da Rocha,MA,PRODUTO-6420,Câmera digital,Eletrônicos,2,748.54,1497.08,Cartão De Crédito,Entregue,2025,9,Thursday
PEDIDO-5731,2025-09-01,CLIENTE-243,Fernanda Vieira,laisgoncalves@example.net,Peixoto,RS,PRODUTO-4347,Livros infantis,Livros,3,774.35,2323.05,Boleto,Entregue,2025,9,Monday
